"Summary level","Program label","Program","Sub-program","Name","Code","Subsidized units available","% Occupied","# Reported","% Reported","Average months since report","% moved in past year","Number of people per unit","Number of people: total","Average Family Expenditure per month ($$)","Average HUD Expenditure per month ($$)","Household income per year","Household income per year per person","% $1 - $4,999","% $5,000 - $9,999","% $10,000 - $14,999","% $15,000 - $19,999","% $20,000 or more","% Households where wages are major source of income","% Households where welfare is major source of income","% Households with other major sources of income","% of local median (Household income)","% very low income","% extremely low income","% 2+ adults with children","% 1 adult with children","% female head","% female head with children","% with disability, among Head, Spouse, Co-head, aged 61 years or less","% with disability, among Head, Spouse, Co-head, aged 62 years or older","% with disability, among all persons in households","% 24 years or less (Head or spouse)","% 25 to 49 years (Head or spouse)","% 51 to 60 (Head or spouse)","% 62 or more (Head or spouse)","% 85 or more (Head or spouse)","% Minority","%Black Non-Hispanic"," %Black Hispanic","%Native American Non-Hispanic","%Asian or Pacific Islander Non-Hispanic","% Hispanic","Average months on waiting list","Average months since moved in","% with utility allowance","Average utility allowance $$","% 0 - 1 bedrooms:","% 2 bedrooms","% 3+ bedrooms","% Overhoused","% in poverty (Census tract)","% minority (Census tract)","% single family owners (Census tract)","Congressional District","CBSA","PLACE","Latitude","Longitude","State","PHA Total Units","HA category"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010204",="13245010204",63,94,62,100,6,13,3.7,230,374,636,17068,4601,12,14,10,22,42,63,-1,32,28,92,48,-1,95,100,95,11,100,9,-1,95,3,2,-1,100,98,-1,2,-1,0,40,99,100,193,-1,3,97,10,14,61,55,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010300",="13245010300",416,93,400,100,6,32,2.6,1040,215,630,9379,3607,39,24,14,10,13,31,1,66,18,97,79,1,61,91,62,18,68,11,13,66,15,6,-1,90,89,0,-1,0,0,32,61,90,141,16,48,36,16,35,85,53,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010400",="13245010400",374,94,354,100,8,20,2.9,1022,188,623,8065,2794,30,32,18,9,12,30,1,50,15,97,86,1,75,93,74,14,75,9,16,67,11,6,-1,98,96,1,-1,1,1,46,76,97,87,11,44,45,10,58,86,75,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010504",="13245010504",499,94,474,100,5,15,3.1,1483,253,604,11470,3666,30,23,18,11,18,43,1,53,20,95,76,2,73,96,73,12,68,9,7,74,11,8,0,97,95,1,0,1,1,26,84,98,169,8,24,68,19,40,79,59,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010506",="13245010506",504,94,490,100,6,15,2.2,1074,256,592,11271,5142,20,33,22,12,14,34,1,59,22,94,76,2,51,89,52,29,83,20,7,59,21,13,1,96,94,1,0,1,1,44,93,98,138,29,46,25,11,38,69,52,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010507",="13245010507",257,94,254,100,6,17,3,753,287,635,12682,4278,23,21,19,17,21,45,0,50,23,94,69,2,78,96,78,16,100,11,6,76,10,9,1,98,97,0,-1,-1,1,30,82,100,189,2,51,47,12,20,78,85,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010508",="13245010508",267,95,263,100,6,19,2.1,541,250,580,10866,5282,21,33,23,10,13,28,1,67,22,95,76,-1,47,89,46,27,31,17,9,45,21,25,2,98,95,1,-1,2,1,26,83,100,143,38,43,19,10,29,65,63,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010509",="13245010509",162,94,160,100,6,17,3.6,570,258,635,11292,3170,32,17,16,14,21,47,1,46,19,95,76,-1,84,98,83,7,60,6,4,87,6,3,-1,97,96,-1,-1,-1,1,37,84,99,207,1,22,78,8,34,59,81,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010510",="13245010510",185,94,183,100,6,17,3.7,681,279,635,12311,3308,17,27,22,15,19,43,1,51,21,96,78,2,86,98,87,15,71,9,5,84,7,4,-1,94,93,-1,1,-1,1,49,79,100,232,1,16,83,12,28,50,94,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010511",="13245010511",123,94,121,100,6,25,3.8,455,258,636,11689,3108,28,20,17,17,17,42,2,52,20,98,74,2,80,97,82,11,83,10,2,83,9,5,-1,98,97,-1,-1,-1,1,36,70,100,238,5,11,84,11,42,70,85,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010512",="13245010512",193,94,191,100,6,8,4,762,346,636,15437,3869,16,19,13,24,29,53,-1,40,25,90,60,2,88,97,88,10,50,7,1,90,7,2,-1,97,97,-1,-1,-1,0,31,100,100,245,-1,8,92,14,33,91,81,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010513",="13245010513",230,94,229,100,6,15,3.2,744,289,585,13248,4078,14,25,15,17,28,45,2,43,24,92,64,10,68,89,71,10,14,5,5,75,8,12,1,92,76,1,-1,0,16,35,91,100,187,4,20,76,20,15,85,98,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010600",="13245010600",874,101,897,100,6,19,2.5,2254,224,613,9833,3913,30,28,19,10,12,27,1,67,19,96,80,1,58,88,57,20,63,15,12,56,14,17,0,97,97,0,0,-1,0,32,76,79,103,20,52,28,16,47,96,60,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010706",="13245010706",125,96,122,100,6,11,2.6,312,258,599,12034,4706,22,33,16,13,18,37,-1,61,23,93,76,1,64,96,65,24,58,12,7,68,15,10,1,64,61,-1,-1,-1,2,125,79,100,112,22,33,45,14,20,54,54,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010707",="13245010707",113,94,111,100,6,13,3.7,416,323,634,14520,3874,22,22,11,15,30,43,-1,51,24,86,69,2,89,98,91,16,100,10,1,90,7,2,-1,98,97,1,-1,-1,1,27,99,100,262,3,7,90,10,27,91,91,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010708",="13245010708",218,81,177,100,6,13,3.2,558,328,623,14405,4569,21,15,15,19,29,51,1,41,25,87,61,2,80,95,81,10,33,7,10,77,8,5,-1,95,92,-1,-1,1,2,64,94,100,214,7,31,62,14,14,87,82,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010709",="13245010709",88,95,87,100,6,17,2.7,235,350,458,15245,5644,8,26,19,19,27,36,-1,61,28,95,52,-1,54,90,54,6,20,8,-1,52,2,46,8,93,91,2,-1,-1,2,48,84,100,159,46,-1,54,6,12,95,97,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010710",="13245010710",73,94,72,100,6,8,3.7,269,299,635,13609,3642,25,24,6,16,29,43,1,50,22,93,68,1,89,99,89,13,100,9,1,93,4,1,-1,93,93,-1,-1,-1,0,23,114,100,249,-1,7,93,13,35,67,54,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010711",="13245010711",18,94,18,100,5,6,3.5,63,358,636,14978,4280,11,11,44,6,28,61,-1,39,25,89,72,6,83,100,89,6,-1,5,-1,83,17,-1,-1,94,94,-1,-1,-1,0,-1,102,100,244,-1,11,89,22,28,72,49,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010712",="13245010712",67,94,66,100,6,9,3.7,244,373,636,16747,4530,13,25,13,10,40,61,-1,33,28,83,58,-1,95,100,95,8,-1,8,2,88,9,2,-1,98,95,-1,-1,-1,3,91,104,100,260,-1,6,94,9,17,92,94,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010800",="13245010800",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010903",="13245010903",13,94,13,100,6,23,3.7,48,376,636,15852,4293,23,15,15,-1,46,54,-1,46,26,92,62,-1,92,100,92,8,100,10,8,69,15,8,-1,85,85,-1,-1,-1,0,11,152,100,245,-1,-1,100,23,15,35,62,="NA",="12260",="09040",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010904",="13245010904",32,94,32,100,7,19,3.5,112,341,636,15286,4367,23,27,-1,13,37,34,3,56,26,88,56,-1,88,97,88,22,-1,13,6,78,16,-1,-1,84,84,-1,-1,-1,0,17,109,100,219,3,16,81,22,16,49,62,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010905",="13245010905",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 010906",="13245010906",14,94,14,100,7,7,3.9,55,386,636,15986,4069,31,-1,23,8,38,43,-1,50,27,86,64,7,79,100,86,7,-1,11,7,57,36,-1,-1,86,86,-1,-1,-1,0,-1,128,100,257,-1,14,86,-1,16,32,73,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 011000",="13245011000",560,98,557,100,8,14,1.1,597,269,563,11916,11118,6,44,26,15,9,6,1,92,27,95,68,-1,1,55,1,78,51,57,1,11,23,65,7,71,69,1,0,0,2,51,77,1,126,96,4,-1,1,37,49,10,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Richmond County 999999",="13245999999",8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12260",="04204",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060101",="13247060101",10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060102",="13247060102",8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060201",="13247060201",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060202",="13247060202",29,77,23,100,5,4,3.5,80,339,668,14417,4145,15,30,10,15,30,39,-1,48,21,91,70,-1,70,96,65,18,100,9,-1,74,22,4,-1,96,96,-1,-1,-1,0,4,148,96,165,-1,-1,100,39,11,64,84,="NA",="12060",="19336",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060304",="13247060304",201,78,157,100,6,4,1.9,305,360,559,15824,8145,6,25,25,17,27,34,-1,65,27,92,63,3,31,87,31,26,31,16,1,39,20,39,2,64,62,-1,-1,-1,2,-1,122,96,63,24,50,26,34,26,67,56,="NA",="12060",="19336",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060305",="13247060305",50,77,40,100,6,5,2.7,107,308,668,12047,4504,9,38,15,18,21,40,-1,45,19,98,80,-1,55,90,55,23,-1,14,-1,73,28,-1,-1,98,98,-1,-1,-1,0,3,126,95,140,5,48,48,23,35,79,47,="NA",="12060",="19336",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060306",="13247060306",8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060307",="13247060307",89,77,71,100,5,6,2.8,200,313,668,11875,4216,11,28,19,21,21,32,-1,48,18,99,82,1,56,94,55,26,60,15,4,62,27,7,-1,97,97,-1,-1,-1,0,30,129,100,141,3,31,66,37,9,77,80,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060308",="13247060308",119,77,93,100,5,5,2.9,267,334,608,14529,5061,10,29,23,12,26,35,-1,57,22,92,77,1,58,94,59,21,40,13,1,65,13,22,1,90,86,1,-1,-1,4,6,122,98,91,14,33,53,15,25,73,45,="NA",="12060",="19336",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060309",="13247060309",214,77,167,100,6,4,2.1,347,285,597,12327,5933,8,34,30,14,15,19,-1,72,21,96,80,1,38,87,38,28,52,20,1,40,15,44,8,77,74,1,-1,1,2,6,124,96,72,41,29,31,19,31,69,46,="NA",="12060",="19336",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060403",="13247060403",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060404",="13247060404",45,77,36,100,5,-1,3.5,125,374,668,14767,4253,6,31,13,13,38,39,-1,50,21,97,69,3,78,97,78,24,50,15,-1,75,19,6,-1,100,94,3,-1,-1,6,-1,136,97,156,-1,3,97,28,12,44,100,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060405",="13247060405",11,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060406",="13247060406",15,77,12,100,5,-1,3.6,43,466,668,17889,4992,-1,18,18,18,45,50,8,33,26,92,67,-1,75,100,75,20,100,19,-1,83,-1,17,8,100,100,-1,-1,-1,0,-1,150,92,162,-1,8,92,42,7,39,98,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 060407",="13247060407",16,77,13,100,7,8,4.1,53,320,668,12598,3090,30,10,20,-1,40,23,-1,54,17,100,77,-1,92,92,85,25,-1,8,-1,77,15,8,-1,100,100,-1,-1,-1,0,32,120,100,172,-1,8,92,15,16,30,100,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Rockdale County 999999",="13247999999",13,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="19336",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Schley County 960100",="13249960100",43,96,41,100,8,7,2.3,93,217,504,9399,4144,25,31,28,6,11,39,2,46,21,93,71,2,56,93,56,16,67,11,5,61,27,7,-1,98,98,-1,-1,-1,0,96,104,98,142,27,41,32,17,27,36,57,="NA",="11140",="26980",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Schley County 960200",="13249960200",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Screven County 970200",="13251970200",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Screven County 970300",="13251970300",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="99999",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Screven County 970400",="13251970400",78,95,74,100,7,15,2.4,179,232,518,10438,4315,7,51,28,8,5,20,-1,80,26,95,76,-1,62,89,62,28,69,15,14,53,16,18,1,99,99,-1,-1,-1,0,13,73,100,117,16,59,24,18,24,48,59,="NA",="99999",="75160",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Screven County 970500",="13251970500",14,86,12,100,6,17,2.9,35,284,611,12425,4260,8,42,25,8,17,50,-1,50,29,92,67,8,58,100,67,-1,33,3,8,58,8,25,-1,58,58,-1,-1,-1,0,2,68,100,92,8,42,50,25,29,45,53,="NA",="99999",="54992",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Screven County 970600",="13251970600",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Screven County 999999",="13251999999",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="99999",="75160",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Seminole County 200100",="13253200100",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Seminole County 200200",="13253200200",13,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="99999",="23368",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Seminole County 200300",="13253200300",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="99999",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Spalding County 160100",="13255160100",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Spalding County 160200",="13255160200",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="38105",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Spalding County 160300",="13255160300",118,68,81,100,5,1,2.5,205,342,792,15838,6258,5,32,18,16,29,51,-1,44,25,93,69,-1,63,95,62,28,43,14,1,67,23,9,-1,94,94,-1,-1,-1,0,-1,116,100,129,14,28,58,28,39,78,72,="NA",="12060",="35324",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Spalding County 160400",="13255160400",327,93,305,100,7,14,2.5,758,183,804,8096,3258,45,24,14,7,9,23,1,73,13,99,90,1,63,93,63,10,61,8,22,52,15,11,0,96,95,-1,-1,-1,1,-1,90,100,121,16,43,41,17,38,65,73,="NA",="12060",="28296",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Spalding County 160500",="13255160500",96,77,77,100,6,1,2.8,212,383,668,16468,5981,12,29,15,10,34,38,-1,57,26,90,65,3,56,99,58,28,85,20,1,62,19,17,-1,96,95,-1,-1,-1,1,9,147,100,161,4,13,83,45,17,48,81,="NA",="12060",="35324",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Spalding County 160600",="13255160600",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Spalding County 160700",="13255160700",233,88,202,98,7,26,2.2,451,276,672,11963,5358,14,35,20,11,20,28,0,61,20,97,78,1,52,90,52,16,14,9,10,48,13,29,1,93,92,0,-1,0,0,5,79,100,141,28,32,40,20,27,55,59,="NA",="12060",="35324",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Spalding County 160800",="13255160800",153,91,143,100,6,6,1.3,182,301,694,13258,10417,4,23,36,26,12,8,-1,87,25,99,71,-1,9,83,9,29,8,15,1,14,9,76,11,46,45,-1,1,-1,0,1,110,30,144,68,10,22,22,41,84,66,="NA",="12060",="35324",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Spalding County 160900",="13255160900",16,79,13,100,4,-1,1.7,22,273,662,10700,6323,8,58,17,8,8,23,-1,69,19,100,92,-1,23,92,23,33,100,36,-1,54,15,31,-1,85,85,-1,-1,-1,0,-1,206,100,144,8,46,46,69,34,40,82,="NA",="12060",="25440",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Spalding County 161000",="13255161000",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Spalding County 161100",="13255161100",16,80,13,100,6,-1,2.1,27,293,675,12305,5925,15,15,38,23,8,15,-1,85,21,100,85,-1,31,69,31,56,25,26,-1,31,38,31,-1,77,77,-1,-1,-1,0,-1,142,85,152,54,8,38,15,9,13,86,="NA",="12060",="35324",="NA",="NA",="GA",="NA",="NA"
